"Date","청년실업률","총지수","식료품","비주류음료","주류","담배","의류","신발","주택임차료","주거시설유지보수","수도및주거관련서비스","전기가스및기타연료","가구가사비품및카페트","가정용섬유제품","가정용기기","주방용품및가정용품","가정정원용공구및장비","일상생활용품및가사서비스","의료용품및장비","외래환자서비스","병원서비스","운송장비","개인운송장비운영","운송서비스","우편서비스","전화및팩스장비","전화및팩스서비스","음향영상사진및정보처리장비","기타오락및문화용주요내구재","기타오락용품조경용품및애완동물","오락및문화서비스","신문서적및문방구","단체여행","유치원및초등교육","중등교육","고등교육","기타교육","음식서비스","숙박서비스","미용용품및미용서비스","기타개인용품","기타서비스","평균기온C","평균현지기압hPa","평균수증기압hPa","평균상대습도","월합강수량0024h만mm","평균풍속ms","평균운량","월적설량합","평균지면온도C","소비자물가","생산가능인구","경제활동인구","취업자","실업자","실업률","고용률","경제활동참가율"
"2003-01",8.8,89.965,86.905,85.263,95.15,54.609,84.662,89.574,84.543,84.429,80.315,88.22,90.412,91.069,94.889,82.847,91.136,89.605,95.756,95.873,92.012,99.3,100.38,84.744,84.374,120.871,104.153,135.373,93.248,94.119,92.842,86.157,95.754,102.7,100.279,99.99,85.539,90.297,83.624,87.008,76.888,109.917,14.1,1006.5,9.2,59,54.6,2.4,4.6,0,15.4,3.8,25,158,154,450,8.8,44.7,49
"2003-02",9,72.242,62.155,61.29,83.82,42.898,71.076,74.27,74.153,61.434,60.864,63.708,67.766,84.718,106.604,69.299,81.73,63.405,90.48,79.57,74.465,96.527,77.967,60.311,73.899,347.898,111.48,314.11,76.797,89.322,83.689,70.423,78.654,72.92,89.199,64.96,64.658,72.172,76.484,74.28,33.181,91.881,2.7,1011.7,4.7,62,39.6,2.2,4.6,0.2,2,3.9,24,155,153,460,9,44.5,48.9
"2003-03",8.4,73.157,63.139,61.058,85.957,42.898,71.076,75.869,74.593,61.434,61.293,63.996,67.766,84.718,106.386,69.49,81.73,63.122,90.564,79.371,74.465,96.62,78.745,65.794,73.899,326.878,111.48,306.394,76.797,88.426,84.007,70.734,77.569,77.438,95.943,70.346,66.958,72.375,78.031,73.584,32.827,93.152,6.5,1010.5,5.6,58,26.8,2.3,5.4,1,7.2,4.5,23,149,142,421,8.4,43.8,47.9
"2003-04",7.6,73.157,62.974,61.464,86.861,42.898,71.076,75.869,74.845,61.434,61.614,63.765,67.766,84.718,105.513,69.49,81.73,63.574,90.735,79.371,74.465,96.712,75.567,65.848,73.899,310.062,111.106,302.719,76.869,86.23,84.166,70.796,79.954,77.438,95.943,70.291,67.017,73.459,78.031,73.724,32.037,93.49,13.2,1004.7,8.8,60,139.6,2.5,5.4,0,14,3.7,22,144,144,379,7.6,44,47.6
"2003-05",7.6,73.157,62.046,61.812,86.861,42.898,71.601,75.869,75.223,61.434,62.364,63.881,67.766,84.718,105.622,69.49,81.73,63.349,92.434,79.371,74.465,96.712,75.778,65.848,73.899,310.062,110.731,298.313,76.869,86.555,84.247,70.796,78.87,78.192,95.943,70.123,67.017,73.731,78.031,73.724,32.31,93.49,19.6,1002.4,12.8,57,106,1.8,4.4,0,22.3,3.2,21,142,143,375,7.6,44.1,47.7
"2003-06",7.7,73.027,61.119,61.754,86.696,42.898,71.601,76.317,75.412,61.434,64.079,63.477,67.766,84.718,104.642,69.49,81.73,63.349,92.434,79.371,74.465,96.804,75.001,65.848,73.899,300.076,110.731,295.74,78.54,83.546,84.645,70.796,78.87,78.192,95.943,70.123,67.076,73.799,78.031,73.861,32.854,94.338,21.5,996.3,17.5,69,156,2,6.7,0,23.7,3,20,145,148,381,7.7,44.3,48
"2003-07",7.9,72.895,60.572,61.173,86.532,42.898,71.601,75.549,75.537,61.434,64.775,63.996,67.766,84.718,103.443,67.587,81.73,62.897,92.434,79.172,74.465,93.126,75.001,66.278,73.899,299.024,110.731,295.373,78.396,80.373,84.964,70.796,80.75,78.192,95.943,70.123,67.076,73.867,72.514,74.418,31.629,94.338,23.8,997,22.2,75,469.8,1.8,7.6,0,24.6,3.2,19,159,156,409,7.9,46,49.9
"2003-08",7.4,73.223,62.101,61.058,86.45,42.898,71.667,77.149,75.726,61.434,65.258,63.593,68.135,84.718,102.353,69.616,82.011,62.727,92.519,79.172,74.465,93.126,75.001,66.063,73.899,279.581,110.108,295.006,78.613,79.072,84.964,70.796,79.594,78.192,95.943,70.123,67.076,74.138,74.062,74.766,32.609,94.338,24.1,998.9,23.2,77,684.2,1.4,7.6,0,24.7,3,18,148,151,370,7.4,44.7,48.3
"2003-09",6.9,73.877,65.266,61.638,86.45,42.898,71.732,78.173,75.915,61.491,65.846,63.593,68.196,83.605,102.353,69.616,82.105,72.043,92.179,79.172,74.465,93.126,75.001,65.902,73.899,279.055,110.108,289.861,78.613,81.349,84.964,70.796,75.616,78.192,95.943,70.123,66.899,74.206,75.003,75.044,32.963,94.338,20.9,1003.8,18.1,72,258.2,1.1,6.3,0,21.8,3.3,17,131,133,335,6.9,43.8,47
"2003-10",7.5,73.943,65.539,61.579,86.121,42.898,71.47,78.173,76.041,65.783,65.258,62.671,67.151,83.605,102.462,69.49,82.384,72.1,91.584,79.172,74.465,93.126,75.072,65.902,73.899,278.53,110.108,289.127,79.049,84.196,85.044,70.796,75.473,78.192,95.943,70.123,66.958,74.476,75.003,73.445,32.799,94.338,13.9,1008.1,10,61,41.5,2,3.4,0,13.9,3.7,16,137,134,367,7.5,44.1,47.6
"2003-11",8.2,73.943,65.102,61.406,85.629,42.898,71.47,66.594,76.23,65.839,64.668,63.362,67.151,83.605,102.353,67.08,82.384,70.744,91.924,79.172,74.465,93.126,76.06,65.848,73.899,269.071,110.108,288.392,78.613,83.301,85.123,71.233,76.123,78.192,95.943,70.123,66.958,74.748,74.129,73.305,33.671,95.608,9.5,1012.4,8.3,66,69.3,2,5.4,0,7.9,3.4,15,140,136,407,8.2,44.2,48.2
"2003-12",8.9,74.269,65.157,61.638,85.957,42.898,71.404,78.3,76.482,65.951,65.579,63.996,67.151,83.605,102.353,69.172,82.477,71.704,92.349,79.238,74.465,93.219,76.625,66.171,73.899,259.611,110.108,286.555,78.613,86.8,85.123,71.233,77.063,78.192,95.943,70.123,68.02,75.222,74.129,73.375,34.732,96.624,0.7,1013.8,4,59,6.9,2.4,3.1,1,-0.9,3.4,14,153,150,452,8.9,45,49.5
"2004-01",9.3,74.728,66.358,61.406,85.957,42.898,71.404,77.981,76.608,66.008,67.026,64.631,67.151,83.605,102.244,67.08,82.477,70.801,92.009,81.303,76.478,93.219,77.684,66.063,73.899,259.611,110.108,286.186,78.831,87.613,85.123,71.296,80.027,78.192,95.943,70.123,68.375,75.358,74.129,73.236,35.086,96.708,-1.5,1013.3,3.4,59,19.8,2.1,3.3,13.9,-1.4,3.4,13,157,152,477,9.3,45.5,50.1
"2004-02",9.5,75.055,67.285,61.696,85.875,42.898,71.667,78.812,76.671,66.008,68.044,65.899,67.151,83.605,102.244,69.172,82.477,70.519,92.094,81.303,76.478,93.219,78.815,66.063,73.899,259.084,110.108,285.819,78.759,88.589,85.282,70.921,78.436,78.192,95.943,70.123,68.433,75.358,74.129,73.445,34.787,96.708,2.3,1009.1,4.2,56,54.6,2.9,3.5,1.4,1.4,3.3,12,154,146,482,9.5,44.9,49.7
"2004-03",9.1,75.775,68.213,61.754,86.038,42.898,71.535,80.411,76.671,70.243,67.829,66.072,67.151,83.605,102.135,69.172,82.477,71.648,92.009,81.303,76.478,93.219,79.803,66.063,73.899,259.084,110.108,285.452,78.759,85.743,85.363,70.983,78.942,84.679,100.279,76.341,70.085,75.765,76.214,73.375,34.134,98.995,6.3,1009.4,4.8,49,27.6,2.7,3.9,19.3,7.4,3.1,11,147,135,456,9.1,44.5,48.9
"2004-04",8,75.709,68.376,62.392,85.629,42.898,71.601,80.091,76.734,70.243,68.151,65.323,69.487,83.605,102.353,68.918,82.477,71.479,91.669,81.303,76.478,91.931,79.521,66.278,73.899,258.56,110.108,283.25,78.759,82.977,85.681,71.17,79.015,84.679,100.279,76.341,70.026,75.9,76.214,72.123,33.698,98.995,13.1,1003.5,7.7,51,74.1,2.7,3.9,0,14.7,3.3,10,141,140,399,8,44.8,48.7
"2004-05",8.1,75.775,67.776,62.507,87.436,42.898,71.207,80.411,76.734,70.751,66.597,65.668,69.487,82.579,101.699,68.538,82.571,72.778,91.84,81.303,76.478,91.931,80.227,66.225,73.899,258.56,110.108,282.883,81.446,84.603,85.761,71.17,79.304,84.679,100.279,76.341,70.262,76.442,76.214,72.331,33.916,98.995,17.6,999.4,13.5,68,168.5,2.6,5.8,0,19.2,3.3,9,151,149,407,8.1,45.2,49.3
"2004-06",8,75.775,67.776,62.276,87.683,42.898,71.207,80.411,76.86,70.751,66.383,65.61,69.487,83.692,98.973,69.933,82.571,74.302,91.754,81.303,76.478,91.931,80.086,66.225,73.899,259.084,110.108,282.883,81.883,82.325,85.761,71.17,79.304,84.679,100.279,76.12,70.262,76.577,76.214,72.958,33.916,100.181,23.2,999.8,18,64,138.1,2.1,6.4,0,26.1,3.6,8,147,147,399,8,45.2,49.2
"2004-07",7.9,76.233,68.485,62.101,87.518,42.898,70.945,80.091,76.923,70.751,66.757,66.648,69.487,83.692,98.755,68.855,82.571,74.584,91.414,81.303,76.478,91.931,80.086,73.535,73.899,259.084,110.108,282.515,81.883,82.977,86,71.17,83.496,84.679,100.279,76.12,70.557,76.781,75.946,72.888,33.208,100.266,24.8,997.2,25.7,82,510.7,2.3,7.8,0,26.1,4.4,7,156,155,405,7.9,46.5,50.5
"2004-08",7.6,76.821,71.324,62.392,87.846,42.898,71.076,80.859,76.86,70.977,66.918,67.398,69.487,83.692,97.665,70.567,82.571,74.979,91.669,81.235,76.478,91.931,81.64,73.373,73.899,258.56,110.108,281.046,81.883,83.139,85.681,71.357,81.834,84.679,100.279,76.12,70.498,76.984,75.61,73.096,34.542,100.266,26.1,998.1,23.9,71,193.3,2.4,6,0,28.6,4.8,6,134,131,370,7.6,44.3,48
"2004-09",7,76.887,71.542,62.507,87.764,42.898,71.076,80.859,76.86,70.977,67.24,67.629,69.487,80.097,97.229,70.123,82.571,74.753,91.669,81.235,76.478,91.931,81.357,73.159,73.899,257.508,110.108,280.31,82.173,83.464,86,71.357,78.075,84.679,100.279,76.12,70.262,77.187,75.878,73.096,34.678,100.266,21.7,1004.8,17.8,69,198.7,2.2,5.5,0,23.3,3.9,5,138,141,346,7,45.2,48.7
"2004-10",7.6,77.019,71.978,62.449,87.846,42.898,71.142,80.155,76.923,70.977,66.436,69.82,69.487,80.097,97.229,68.222,82.571,74.584,91.584,81.235,76.478,92.023,82.134,73.159,73.899,249.1,107.735,280.31,82.391,82.977,86.159,71.357,78.87,84.679,100.279,76.008,70.262,77.187,76.147,73.027,34.352,100.266,15.2,1010.7,9.6,54,6.5,2,2.4,0,17.9,3.8,4,139,139,375,7.6,45.2,48.9
"2004-11",7.7,76.56,69.686,63.146,87.764,42.898,71.404,68.129,76.86,71.146,67.347,69.531,69.487,80.097,96.903,71.075,82.758,74.753,91.584,81.235,76.478,92.115,81.428,73.159,79.598,247.523,107.735,279.576,82.1,84.034,86.319,71.357,79.954,84.679,100.279,76.008,70.262,77.255,76.282,73.027,34.95,100.266,9.1,1012.4,8,66,80,2,3.7,0,8.3,3.3,3,139,137,380,7.7,45.2,49
"2004-12",8.9,76.626,69.468,62.971,87.929,42.898,71.339,80.347,76.796,71.146,67.455,69.877,72.07,80.097,96.576,71.201,82.758,74.866,91.669,81.169,76.478,92.115,79.803,73.32,79.598,247.523,107.735,279.209,82.1,85.417,86.398,71.357,85.593,84.679,100.279,76.008,70.203,77.255,76.214,73.167,34.841,100.266,1.9,1014.4,4.3,56,27.2,2.2,3,0,1.3,3,2,146,134,444,8.9,45.1,49.6
"2005-01",9.3,77.362,70.805,62.389,88.102,54.609,71.288,80.406,76.732,71.776,68.761,72.439,71.93,80.575,97.278,69.214,82.976,74.844,91.83,84.015,78.649,92.126,79.959,73.411,79.598,247.692,107.735,278.835,76.989,86.038,86.76,71.956,85.67,84.718,98.94,76.124,70.475,77.232,75.277,73.816,34.092,99.55,-2.5,1012.2,2.7,52,4.5,2.4,2.7,2.5,-2.2,3.4,1,152,138,463,9.3,45.4,50
"2005-02",9,77.675,72.099,64.131,88.278,54.609,71.36,80.406,76.656,72.139,70.958,71.372,72.291,80.575,96.896,71.681,82.976,74.77,92.201,84.183,78.727,92.126,80.55,73.486,79.598,247.692,107.735,277.794,81.963,86.898,86.848,72.028,85.67,84.718,98.94,76.124,71.626,77.309,74.358,73.816,34.301,98.808,-1.9,1013.5,2.7,49,17.2,2.8,3.5,2.5,-0.2,3.4,156,143,157,449,9,45.1,49.6
"2005-03",8.8,78.065,72.314,64.195,88.014,54.609,71.36,80.406,76.579,72.139,70.391,71.443,72.291,80.575,96.8,69.707,82.976,74.994,92.108,84.099,78.727,92.126,82.241,73.411,79.598,232.674,107.735,275.187,81.963,86.64,86.935,72.028,85.67,90.636,103.779,81.177,72.058,77.543,75.584,73.816,34.44,106.108,4.1,1008.9,4.7,54,12.5,2.9,3.8,4.9,5.7,3,155,136,129,431,8.8,44.8,49.1
"2005-04",8.2,78.065,72.674,64.324,87.837,54.609,71.432,80.327,76.427,72.502,71.029,68.955,72.291,80.575,96.227,69.425,82.646,74.844,92.388,84.099,78.727,92.311,83.17,73.486,79.598,232.674,107.735,270.497,81.963,85.953,87.022,72.317,85.498,90.636,103.779,81.177,72.13,77.855,76.273,73.744,33.779,106.108,13.2,1003.7,8.3,53,94.7,3,4.3,0,14.7,3.1,154,133,128,396,8.2,44.8,48.8
"2005-05",7.4,77.987,71.955,64.84,87.925,54.609,71.863,80.327,76.351,72.865,69.257,70.306,72.291,80.575,96.227,69.637,82.646,74.547,92.573,84.099,78.727,92.311,82.494,73.486,79.598,232.239,107.735,268.673,81.963,85.953,87.109,72.317,85.498,90.636,103.779,81.177,72.13,78.012,75.43,72.946,34.266,106.32,17.7,1000.4,10.8,55,85.8,2.4,4.1,0,21.5,3.1,153,135,132,360,7.4,45.3,48.9
"2005-06",7.8,77.752,70.661,64.711,88.102,54.609,71.863,80.406,76.274,72.865,70.179,69.808,72.291,78.666,95.844,71.822,82.646,74.844,92.852,84.099,78.727,92.404,82.832,75.126,79.598,215.044,107.735,259.03,81.963,86.468,87.196,72.317,84.893,90.636,103.779,80.937,72.13,78.09,75.047,71.858,33.954,106.425,22.7,995.9,19,69,168.5,2.4,6.3,0,26.1,2.8,152,132,130,376,7.8,45.2,49
"2005-07",8.3,78.065,71.38,65.098,88.455,54.609,71.863,80.406,76.198,72.865,70.32,70.733,72.291,78.666,95.654,69.637,82.646,75.142,92.944,84.099,78.727,92.404,85.031,75.349,79.598,203.29,107.735,255.122,81.963,86.21,87.196,72.317,86.968,90.636,103.779,80.937,72.13,78.168,81.709,71.786,33.815,106.531,25.3,996.4,24.8,76,269.4,2.2,7.2,0,27,2.6,151,150,145,416,8.3,46.4,50.6
"2005-08",7.4,78.221,72.026,65.098,88.455,54.609,71.863,80.246,76.198,72.865,71.738,70.804,72.291,78.666,94.889,71.258,82.894,74.323,93.316,84.099,78.727,92.404,86.636,75.573,79.598,207.426,107.735,254.6,81.963,84.921,87.196,72.101,89.042,90.636,103.779,80.937,72.058,78.168,80.867,71.858,34.162,106.954,25.1,998.8,24.4,75,285,2.6,6.9,0,26.2,2,150,128,126,354,7.4,44.6,48.2
"2005-09",7.2,78.533,73.608,64.97,88.543,54.609,71.863,80.246,76.198,72.865,71.738,70.875,72.219,78.985,94.698,71.752,82.894,74.397,93.78,84.099,78.727,93.331,88.58,75.275,79.598,198.502,107.735,254.34,81.963,85.264,87.284,72.173,90.425,90.636,103.779,80.937,72.058,78.245,75.277,71.642,35.135,106.954,21.8,1005.2,18.6,71,313.3,2.3,6.4,0,23,2.5,149,122,121,336,7.2,44,47.4
"2005-10",7.2,78.456,73.033,64.453,88.543,54.609,72.655,79.845,76.198,72.865,72.235,70.946,72.219,78.985,94.316,69.355,82.894,73.13,93.501,84.099,78.727,93.423,88.157,75.2,79.598,198.502,107.735,247.043,81.963,85.264,87.196,72.173,85.239,90.636,103.779,80.937,72.13,78.324,75.354,71.642,35.587,107.378,14.7,1009.8,11,65,52.6,1.7,3.4,0,15.4,2.3,148,126,124,340,7.2,44.3,47.8
"2005-11",7.3,78.221,70.517,64.776,88.631,54.609,72.871,79.925,76.198,72.938,71.809,72.652,72.219,78.985,94.124,71.47,81.407,73.875,93.501,84.099,78.806,93.609,87.481,75.2,79.598,198.285,107.735,244.438,81.963,85.694,87.284,72.245,85.757,90.636,103.779,80.937,72.13,78.48,75.354,71.642,35.726,108.647,8.6,1010.1,6.7,55,44.6,2.2,2.9,0,7.8,2.5,146,124,123,344,7.3,44.1,47.6
"2005-12",7.9,78.456,71.595,65.163,88.72,54.609,72.871,79.925,76.198,72.938,72.377,72.722,72.219,78.985,93.838,70.976,81.407,74.919,93.408,84.099,78.806,93.609,87.143,75.349,79.598,198.285,107.735,241.831,81.637,86.038,87.284,72.245,87.227,90.636,103.779,80.937,72.13,78.558,78.646,71.642,37.742,109.811,-3.9,1014.1,2.4,51,10.3,2.5,2.2,13.5,-3.8,2.6,142,127,122,376,7.9,44.2,48
"2006-01",8,78.846,72.745,65.227,88.808,54.609,72.871,79.845,76.198,72.938,73.581,75.069,72.219,78.985,93.551,69.355,81.407,73.801,93.78,85.781,80.774,95.277,87.989,75.424,79.598,185.879,107.735,239.746,81.637,86.296,87.893,72.245,87.227,90.636,103.779,80.937,72.13,78.792,76.425,71.351,37.012,109.917,-0.2,1014.4,3.6,57,34.3,2.1,4,1.5,-1.5,2.2,141,130,127,383,8,44.9,48.8
"2006-02",8.7,79.08,72.745,65.356,87.837,54.609,73.014,79.925,76.274,72.938,74.857,75.567,72.219,78.985,93.647,69.919,81.407,73.95,93.594,85.781,80.774,95.277,88.495,75.275,79.598,185.879,107.735,228.802,81.963,87.327,87.806,72.894,87.486,90.636,103.779,80.937,74.215,78.792,74.971,71.279,37.881,109.705,0.1,1015,3.5,53,15.7,2.6,4.3,9,0.2,2,136,125,118,410,8.7,43.7,47.9
"2006-03",8.5,79.392,72.17,65.356,87.837,54.609,73.014,80.648,76.274,72.938,74.857,75.708,72.219,78.586,93.456,69.919,81.242,73.577,93.408,85.529,80.774,95.369,88.918,75.2,79.598,185.879,107.735,228.28,81.963,86.898,87.893,73.111,87.745,96.373,107.073,86.632,75.006,79.26,76.655,71.134,37.742,111.821,5.2,1006.3,4.5,51,14,2.9,4.2,4.3,6.1,2,132,120,114,393,8.5,43.2,47.2
"2006-04",8,79.548,71.955,65.872,87.572,54.609,73.014,80.487,76.274,73.083,74.148,75.708,72.219,78.985,94.889,68.932,81.82,73.651,93.78,85.529,80.774,95.463,90.017,75.275,79.598,185.66,107.735,226.717,81.637,85.609,88.067,73.039,89.474,96.373,107.073,86.632,75.15,79.26,77.727,72.367,38.367,113.407,11.6,1000.7,7.5,55,51.8,3,5.9,0,13,2,131,119,116,369,8,43.3,47.1
"2006-05",7.1,79.626,71.164,65.808,87.483,54.609,74.166,80.648,76.351,73.083,73.652,75.567,72.219,78.985,94.889,69.425,81.82,74.025,93.78,85.612,80.774,95.369,90.777,75.424,79.598,185.66,107.735,220.723,81.963,85.953,88.067,73.039,89.561,96.911,107.073,86.632,75.15,79.26,76.349,73.309,41.738,113.407,18.4,1002.1,12,57,156.2,2.5,5.2,0,21.2,2.3,130,117,117,330,7.1,43.6,47
"2006-06",8,79.471,70.661,66.066,87.219,54.609,74.237,80.648,76.427,76.353,73.511,75.638,73.735,78.985,94.794,69.919,81.985,74.695,93.687,86.033,80.931,95.369,90.862,75.349,79.598,175.866,107.735,207.172,81.963,85.523,88.067,73.039,87.745,96.911,107.073,86.632,75.222,79.416,76.655,73.309,38.575,114.042,21.8,997.2,17.6,68,168.5,2.2,6.1,0,24.3,2.4,130,118,115,369,8,43.3,47
"2006-07",8,79.704,70.517,66.002,87.483,54.609,74.237,79.925,76.504,76.353,73.085,78.197,73.735,78.985,94.698,68.932,88.178,75.441,93.687,86.201,80.931,95.463,92.046,75.498,79.598,175.648,107.735,206.13,81.963,85.437,87.98,73.039,88.956,96.911,107.073,86.632,75.222,79.494,83.624,73.744,38.888,114.148,23.1,996.3,23.4,82,1014,2.3,8.7,0,23.9,2.4,135,129,125,383,8,44.7,48.6
"2006-08",7.4,80.173,73.105,66.066,87.572,54.609,74.309,80.648,76.579,76.353,74.148,78.339,76.913,78.985,92.882,69.566,88.178,75.516,93.687,86.201,80.931,95.555,92.384,75.722,79.598,160.847,107.735,202.221,81.392,85.351,86.76,74.771,89.042,96.911,107.073,86.472,75.222,79.572,81.48,73.671,39.966,114.148,27,998.7,24.8,69,121.2,2.1,5.4,0,29.1,2.7,139,114,114,337,7.3,43.2,46.6
"2006-09",7.3,80.329,73.68,66.131,88.72,54.609,74.309,80.648,76.579,76.353,73.652,81.467,76.913,78.985,92.978,72.738,88.178,75.664,93.78,86.201,80.931,95.74,90.947,76.318,79.598,160.847,107.735,201.179,81.963,85.437,86.76,74.771,87.659,96.911,107.073,86.472,75.15,79.572,76.885,74.107,39.166,113.725,21.1,1004.8,14.5,58,11.1,2.1,4.7,0,23.5,2.5,138,106,105,328,7.3,42.6,45.9
"2006-10",8,80.094,73.033,66.131,88.455,54.609,74.884,80.648,76.962,76.353,73.298,81.396,76.841,78.985,92.023,72.315,87.847,75.963,93.687,86.201,80.931,95.648,88.327,76.318,79.598,155.842,107.735,198.311,81.963,85.523,86.848,74.771,86.881,96.911,107.073,86.472,75.079,79.65,77.038,73.962,38.958,113.725,17.9,1008.7,12.9,62,30.2,2,3.2,0,19.1,2.2,140,107,102,364,8,42.3,46
"2006-11",7.5,79.861,71.092,66.195,88.278,54.609,75.389,81.53,77.114,76.498,74.007,78.694,76.841,78.985,92.213,72.738,87.847,75.963,93.223,86.201,82.034,95.74,87.228,76.691,84.374,144.959,107.735,196.488,82.127,86.296,86.848,74.771,86.362,96.911,107.073,86.472,75.15,79.884,76.655,74.47,39.549,114.042,8.4,1009.5,6.7,58,47.6,2.4,4.3,0.2,8.1,2.1,136,113,107,343,7.5,42.7,46.2
"2006-12",7.9,80.094,71.811,66.002,88.19,54.609,75.389,81.53,77.343,76.426,74.857,78.694,76.841,78.985,92.213,72.949,86.692,76.41,93.13,86.706,82.034,95.74,87.481,76.84,84.374,144.959,107.735,194.924,82.127,87.844,87.022,75.565,85.67,96.911,107.073,86.472,75.15,80.352,76.196,74.397,39.757,114.36,1.4,1015.8,4.2,59,17.3,2.1,3.7,13.6,1.5,2.1,134,115,112,362,7.9,43,46.2
"2007-01",7.4,80.251,72.026,65.679,87.925,54.609,75.389,81.129,77.573,76.426,76.843,77.699,76.841,78.985,92.118,73.725,86.774,77.304,93.223,88.724,83.924,95.74,87.481,76.914,84.374,140.606,107.089,193.1,82.943,88.445,87.284,75.565,85.152,96.911,107.073,86.472,75.797,80.508,75.89,74.614,39.722,114.571,0.4,1015.6,3.6,56,10.8,2,3.5,8,0.4,1.7,139,121,119,346,7.4,43.9,47.5
"2007-02",7.8,80.719,73.968,66.131,88.014,54.609,75.532,81.129,77.725,76.571,77.48,77.77,76.841,78.985,91.64,73.725,86.774,78.572,93.223,88.977,84.002,95.74,87.481,76.84,84.374,140.606,106.442,191.797,83.105,90.079,87.631,75.709,87.919,96.911,107.073,86.472,77.236,80.508,75.966,74.542,40.973,116.264,4,1010.6,4.4,53,12.6,2.3,3.3,0,4,2.2,140,116,113,359,7.8,43,46.7
"2007-03",7.5,81.188,73.464,66.388,88.367,54.609,75.532,81.129,77.878,76.571,76.346,76.917,77.419,78.985,91.64,73.725,86.774,79.764,93.408,89.144,84.002,95.833,89.764,76.691,84.374,137.123,106.442,188.41,83.513,88.961,87.719,75.709,86.19,104.8,112.324,93.21,78.746,80.976,77.114,74.832,40.695,121.237,6.1,1007.5,5.9,60,123.5,2.7,5.2,1.9,6.9,2.2,142,99,99,334,7.5,42.1,45.5
"2007-04",7.6,81.578,73.68,68.517,87.837,54.609,75.532,81.129,78.031,76.571,74.999,76.917,77.419,78.985,91.64,76.121,86.774,80.51,93.687,89.144,84.002,95.926,91.961,81.908,84.374,137.123,106.442,185.803,82.371,86.554,87.893,75.926,85.757,104.8,112.324,93.21,79.034,80.976,77.957,74.904,40.973,121.131,11.4,1005.6,7.1,53,41.1,2.8,4.8,0,13.4,2.5,143,105,103,345,7.6,42.3,45.8
"2007-05",7,81.656,72.889,68.905,87.925,54.609,76.107,81.129,78.259,76.571,75.353,78.481,77.419,78.985,91.354,76.332,86.939,80.361,93.78,89.144,84.002,96.018,93.144,81.982,84.374,133.64,106.442,175.901,82.779,87.586,88.155,75.854,86.017,104.8,112.324,93.21,79.034,80.976,77.192,75.049,40.765,121.131,18.1,997.8,12.6,62,137.6,2.6,5.5,0,19.9,2.3,145,110,111,318,7,42.8,46
"2007-06",7.2,81.656,72.458,69.034,89.867,54.609,76.179,80.808,78.336,76.571,74.857,78.481,77.419,78.985,91.258,76.332,86.939,80.585,93.687,89.144,84.002,96.112,93.482,81.833,84.374,130.158,106.442,175.119,82.779,86.21,88.155,75.998,85.67,104.8,112.324,92.969,79.105,81.054,77.421,75.629,40.348,121.131,23.2,998.5,17.1,61,54.5,2.3,6.1,0,26,2.5,147,112,110,328,7.2,42.7,46.1
"2007-07",7.6,81.89,73.32,70.001,89.779,54.609,76.179,83.215,78.412,76.571,73.723,79.619,77.419,81.132,90.876,74.853,86.362,80.286,93.687,89.144,84.002,96.297,93.99,82.28,84.374,135.382,106.442,170.168,82.371,85.007,88.59,75.854,89.733,104.8,112.324,92.969,79.105,81.054,80.255,75.629,39.862,121.341,24.2,994.7,22.6,75,274.1,2.4,7.6,0,25.2,2.5,146,123,120,356,7.6,44,47.6
"2007-08",6.7,81.968,73.32,69.679,89.867,54.609,76.179,83.215,78.565,76.571,74.786,79.619,79.874,81.132,90.781,76.403,86.362,80.51,93.687,89.144,84.002,96.297,93.314,82.355,84.374,135.382,106.442,168.865,82.779,84.835,88.502,75.854,88.523,104.8,112.324,92.969,79.034,81.054,81.097,75.629,42.711,121.553,26.5,998.7,26.1,75,237.6,2.6,6.9,0,26.6,2,144,104,108,302,6.7,42.7,45.8
"2007-09",7,82.436,75.549,70.13,90.044,54.609,76.179,83.375,78.642,76.934,75.637,82.249,79.874,81.132,90.971,80.068,86.031,79.764,93.501,89.061,84.395,96.389,93.82,82.131,84.374,135.165,106.442,168.083,82.943,86.898,88.502,75.709,86.276,104.8,112.324,92.888,79.105,81.132,76.885,75.702,43.893,121.553,21.5,1002.5,19.2,74,241.9,2.5,7.3,0,21.8,2.3,143,83,94,308,7,41.6,44.8
"2007-10",6.5,82.515,75.764,70.26,90.221,54.609,76.395,83.456,78.718,76.934,74.715,82.249,79.874,80.894,90.781,79.786,86.031,79.616,93.687,89.061,84.317,96.112,95.004,82.057,84.374,135.165,106.442,165.737,82.943,86.382,88.59,75.709,86.535,104.8,112.324,92.888,79.105,81.132,77.575,75.629,44.831,121.659,15.1,1009.4,11.1,63,39.5,2.1,4.9,0,15.2,3,142,91,101,290,6.5,42.2,45.1
"2007-11",7.1,82.593,74.039,70.196,90.221,54.609,76.827,83.456,79.1,76.934,74.645,83.813,79.874,80.894,90.684,79.786,86.031,79.914,93.687,89.061,84.317,96.112,98.047,81.908,84.374,135.165,106.442,164.695,82.861,86.812,88.59,75.782,86.621,104.8,112.324,92.888,79.105,81.21,77.498,75.556,47.195,121.659,6.7,1013.2,5.6,55,26.4,2.2,3.1,3.2,6,3.5,137,102,104,321,7.1,42.5,45.7
