date,쌀,돼지고기,쇠고기국산,우유,라면,스낵과자,달걀,닭고기,두부,마른멸치,고등어,파,참기름,맛김,콩나물,탄산음료,밀가루,담배국산,맥주,소주,세탁료,전세,월세,전기료,도시가스,상수도료,세탁세제,치과진료비,감기약,휘발유,시내버스료,도시철도료,휴대전화료,영화관람료,삼겹살외식,설렁탕,미용료,목욕료,외래진료비
2003.02,85.905,49.902,66.889,44.111,66.478,50.315,45.932,58.883,59.895,61.741,58.927,96.502,60.979,45.645,68.668,50.549,54.843,42.898,89.097,74.725,83.683,71.157,84.479,92.611,56.404,84.087,87.123,92.022,69.583,82.968,55.307,49.366,115.827,79.895,54.112,67.952,63.892,62.279,
2003.03,85.905,49.946,67.322,44.111,66.478,50.315,45.856,62.057,59.895,62.171,65.235,99.24,60.041,45.645,70.92,50.457,54.843,42.898,90.147,79.991,85.963,71.568,84.798,92.611,56.404,84.087,85.507,92.022,70.132,83.802,64.109,57.614,115.827,79.895,54.112,67.952,61.322,62.279,
2003.04,85.73,51.45,67.355,44.111,66.25,50.398,45.894,59.505,59.895,62.171,67.507,80.963,59.102,45.066,70.92,50.366,54.843,42.898,91.46,81.2,85.963,71.862,84.878,92.611,59.357,84.087,85.999,92.022,70.132,80.083,64.109,57.614,115.827,79.895,55.513,69.048,61.322,62.279,
2003.05,85.818,52.733,69.448,44.111,66.307,50.398,47.717,57.016,59.895,62.028,72.225,69.216,58.225,45.066,71.262,51.87,54.843,42.898,91.46,81.2,85.963,72.332,84.957,92.611,59.357,84.087,84.101,92.022,70.132,80.387,64.109,57.614,115.14,79.895,56.189,69.048,61.322,62.279,
2003.06,85.905,53.928,70.504,44.111,66.307,50.398,47.033,56.642,59.895,62.028,71.031,60.84,60.354,44.978,71.671,51.368,54.843,42.898,91.46,81.2,85.963,72.508,85.117,92.611,59.357,84.087,84.453,92.022,69.461,79.704,64.109,57.614,115.14,79.895,56.189,69.048,61.797,62.279,
2003.07,85.467,55.166,69.085,44.111,64.989,49.984,44.907,54.339,59.895,61.694,67.679,55.099,60.729,44.978,71.671,51.368,54.843,42.898,91.46,80.845,85.963,72.627,85.197,92.611,59.357,84.087,82.416,88.046,69.461,79.172,64.109,57.614,115.14,79.895,56.189,69.048,66.925,62.279,
2003.08,85.905,54.989,71.136,44.111,65.275,49.901,46.805,56.518,59.895,58.487,63.871,61.578,61.731,44.978,71.262,49.819,53.816,42.898,91.285,80.631,85.963,72.861,85.197,92.611,58.389,84.087,80.869,88.046,70.071,79.172,64.109,57.614,115.14,79.895,56.189,69.048,66.925,63.353,
2003.09,85.992,54.458,72.231,44.111,66.478,49.777,50.26,57.39,59.895,59.348,68.474,96.028,61.355,44.978,70.102,51.414,53.816,42.898,91.285,80.631,85.963,73.097,85.197,92.611,58.389,84.087,86.35,88.046,70.071,79.172,64.109,57.614,115.14,79.895,56.189,69.048,66.925,63.353,
2003.1,85.205,52.733,71.184,44.111,66.478,49.777,48.285,57.14,59.895,59.54,70.065,110.935,59.79,44.978,70.511,51.323,55.558,42.898,90.847,80.346,85.963,73.214,85.197,92.611,56.2,84.087,86.842,88.046,70.071,79.172,64.109,57.614,115.14,79.895,56.189,69.048,66.925,60.559,
2003.11,85.379,51.981,71.713,46.305,66.192,49.238,48.627,56.331,59.895,58.965,70.122,103.929,58.914,44.667,70.852,50.549,55.246,42.898,90.147,79.991,85.963,73.45,85.356,92.611,56.2,84.087,78.973,88.046,69.4,80.387,64.109,57.614,115.14,79.895,56.189,69.048,66.925,60.559,
2003.12,85.467,52.247,72.598,46.086,66.478,50.066,49.197,51.351,59.895,59.348,66.599,86.861,68.68,44.712,70.852,50.822,55.648,42.898,90.322,80.205,85.963,73.685,85.356,92.611,56.2,84.087,84.805,89.62,70.681,80.918,64.109,57.614,115.14,79.895,57.591,69.048,66.925,60.559,
2004.01,86.255,53.883,75.883,46.086,68.542,50.066,49.083,47.617,59.895,60.114,73.759,84.228,73.564,44.667,70.852,50.138,55.648,42.898,90.322,80.205,85.963,73.803,85.596,92.611,56.2,84.087,79.324,90.945,70.681,81.981,64.109,57.614,115.14,79.895,57.591,69.048,66.925,60.559,
2004.02,86.868,56.272,74.878,46.086,69.057,50.066,48.438,49.796,59.895,60.305,75.747,94.394,80.764,45.111,70.852,52.007,55.514,42.898,90.322,79.92,85.963,73.921,85.515,92.611,58.592,84.087,77.92,90.945,70.132,83.347,64.109,57.614,115.14,79.895,57.591,69.048,66.925,60.559,
2004.03,86.955,61.537,76.164,46.086,69,50.066,51.55,75.254,64.245,60.161,77.736,94.078,82.454,44.267,72.081,52.691,55.514,42.898,90.585,79.991,87.99,73.921,85.436,92.611,58.592,84.087,84.945,90.945,70.132,84.409,64.109,57.614,115.14,79.895,58.786,69.048,66.925,61.365,
2004.04,86.694,61.625,76.428,46.086,69,49.611,55.081,75.378,64.245,59.444,79.498,73.641,82.454,44.267,72.422,52.873,55.111,42.898,89.884,79.706,87.99,73.979,85.356,89.635,58.592,84.087,82.346,90.945,70.132,84.106,64.109,57.614,115.14,79.895,58.786,69.048,66.925,61.365,
2004.05,86.955,63.704,76.781,46.086,69.057,49.901,54.056,79.859,62.875,60.209,81.715,52.834,81.891,45.022,72.9,52.782,59.845,42.898,89.884,85.258,87.99,74.038,85.356,89.635,58.592,84.087,88.598,90.945,70.132,84.941,64.109,57.614,115.14,79.895,59.98,69.048,66.925,61.365,
2004.06,87.131,69.367,76.285,46.086,69.057,52.18,56.371,77.805,62.875,59.826,83.816,49.831,82.705,46.578,73.582,52.052,60.427,42.898,89.972,85.685,87.99,74.155,85.436,89.635,58.592,84.087,94.36,90.945,69.827,84.714,64.109,57.614,115.14,79.895,59.98,69.048,66.925,61.365,
2004.07,87.219,68.924,75.576,46.086,69,52.18,57.738,82.474,62.875,58.342,100.75,54.572,82.705,45.378,73.924,52.508,61.006,42.898,89.534,85.685,87.99,74.214,85.356,89.635,58.592,84.087,95.554,90.945,69.827,83.879,72.731,72.007,115.14,79.895,59.98,69.048,66.925,61.365,
2004.08,87.219,71.137,76.087,46.086,69,52.056,61.572,89.445,62.875,59.06,107.626,68.215,81.453,46.223,73.924,52.691,61.006,42.898,90.234,85.685,87.99,74.214,85.277,89.635,58.592,84.087,96.327,89.62,70.865,85.853,72.731,72.007,115.14,79.895,61.226,70.022,67.078,61.365,
2004.09,87.219,73.481,77.078,55.127,69,51.807,70.341,78.552,62.875,59.491,101.773,72.849,81.577,46.223,73.924,53.329,60.203,42.898,90.234,85.685,87.99,74.214,85.197,89.635,58.592,84.087,97.17,89.62,70.865,85.473,72.731,72.007,115.14,79.895,61.226,70.022,67.078,61.365,
2004.1,86.781,72.95,76.91,55.742,69,51.807,70.72,80.855,62.875,58.342,91.26,54.941,82.016,46.267,73.924,52.873,62.168,42.898,90.234,85.97,87.99,74.273,85.037,89.635,61.902,84.087,97.17,89.62,70.865,86.231,72.731,72.007,111.156,79.895,61.226,70.022,67.078,61.365,
2004.11,86.868,65.562,76.135,55.742,69,51.932,69.733,84.777,64.245,61.263,95.352,53.835,81.953,46.267,75.221,52.052,62.168,42.898,90.059,85.685,87.99,74.214,84.957,89.635,61.902,84.087,97.17,89.62,70.865,85.397,72.731,72.007,111.156,79.895,62.421,70.022,67.078,61.365,
2004.12,86.868,68.703,76.296,55.742,69.057,52.18,69.315,78.615,64.245,64.23,92.51,52.781,82.016,46.267,75.221,51.368,62.168,42.898,90.059,85.898,87.99,74.155,84.878,89.635,65.364,84.087,97.17,88.543,70.865,83.499,72.731,72.007,111.156,79.895,62.421,70.022,67.078,61.365,
2005.01,86.651,70.125,77.604,56.114,73.766,57.091,72.616,80.288,64.316,65.146,89.001,50.814,79.974,45.35,75.533,51.873,61.584,54.609,91.157,85.216,87.971,74.132,84.702,89.635,65.367,84.054,97.192,90.387,70.777,83.556,72.731,72.007,111.156,79.895,63.339,70.008,67.109,61.365,81.594
2005.02,86.906,68.57,75.653,56.114,74.735,57.492,72.129,83.099,64.316,66.501,89.001,52.046,82.055,46.434,76.198,54.138,61.648,54.609,91.522,85.131,87.971,74.058,84.618,89.635,63.437,85.854,97.192,90.387,70.777,85.338,72.731,72.007,111.156,79.895,63.339,70.008,67.109,61.365,81.84
2005.03,86.566,67.156,76.277,56.114,74.065,56.119,73.451,83.412,63.366,69.498,88.682,51.907,81.175,46.198,74.572,54.47,63.039,54.609,91.522,84.366,87.971,73.985,84.534,89.635,63.437,85.854,97.192,90.117,70.777,87.479,72.731,72.007,111.156,79.895,63.339,70.008,67.109,61.365,81.84
2005.04,85.633,69.418,74.638,56.114,74.586,57.149,72.964,85.599,63.429,71.353,85.345,49.173,81.896,45.303,72.281,54.746,62.849,54.609,91.613,83.942,89.487,73.837,84.198,89.635,58.581,85.854,96.165,90.117,73.397,88.46,72.731,72.007,111.156,79.895,63.339,70.008,67.109,61.365,81.84
2005.05,86.057,68.57,76.668,56.114,74.586,57.378,72.477,84.739,63.429,72.067,83.359,49.241,81.896,47.705,72.946,55.906,63.102,54.609,91.157,84.451,89.487,73.837,84.114,89.635,60.822,85.854,95.139,90.117,73.397,87.211,72.731,72.007,111.156,79.895,64.299,70.008,67.109,61.365,81.84
2005.06,86.142,72.317,73.155,56.114,74.437,57.378,70.04,80.601,63.366,73.137,67.147,63.808,81.736,47.705,73.611,55.243,63.861,54.609,91.157,84.451,89.487,73.763,83.779,89.635,60.013,85.854,94.858,90.117,73.397,87.301,72.731,72.007,111.156,79.895,64.299,70.008,65.001,61.365,81.84
